Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7e97QgqoYTXOj1s7JI0dHR,"Otha Thamarai - Original Soundtrack","Otha Thamarai (Original Soundtrack)","Bala,Nixen,Sandy Sandellow",2022-04-29,219923,50,false,3166hx4hxbreigkq4pky7bn774ha,2022-12-11T09:34:49Z,"tamil indie,tamil pop,kollywood,tamil hip hop","Voni Music",0.541,0.744,7,-6.191,0,0.295,0.507,0,0.26,0.877,194.976,3
spotify:track:78g1KU3zvKQLS5emtG9Xiu,"Bullet Song (From The Warriorr )(Tamil)","Bullet Song (From The Warriorr )(Tamil)","Devi Sri Prasad,Silambarasan TR,Haripriya,Viveka",2022-04-22,237235,51,false,3166hx4hxbreigkq4pky7bn774ha,2022-12-11T09:34:59Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood,tamil hip hop","Aditya Music",0.715,0.888,5,-6.55,0,0.222,0.569,0.185,0.0917,0.786,195.006,3
spotify:track:5e2eJl3qNNGWllzSFCYrad,"Kurumugil (From Sita Ramam (Tamil))","Kurumugil [From Sita Ramam (Tamil)]","Vishal Chandrashekhar,Sai Vignesh",2022-07-04,218808,48,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:56:20Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,devotional","Sony Music Entertainment India Pvt. Ltd.",0.416,0.343,4,-10.995,1,0.0664,0.514,0,0.106,0.578,149.791,3
spotify:track:0sBKeUUSu83j4Wd8yTEwMp,"Hey Sita Hey Rama","Sita Ramam (Tamil) (Extended Version) [Original Motion Picture Soundtrack]","Vishal Chandrashekhar,S.P. Charan,Sinduri",2022-09-08,246412,44,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:56:40Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,malayalam hip hop","Sony Music Entertainment India Pvt. Ltd.",0.481,0.42,6,-10.962,0,0.0478,0.596,0,0.0847,0.512,75.013,4
spotify:track:0ByGRiFZIqo2EDQhpa7k5D,"Uraiyum Theeyil","Sita Ramam (Tamil) (Extended Version) [Original Motion Picture Soundtrack]","Vishal Chandrashekhar,Yazin Nizar,Madhan Karky",2022-09-08,171250,42,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:56:56Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,kannada pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.749,0.465,7,-10.365,1,0.0696,0.549,0,0.178,0.686,90.01,4
spotify:track:3Qm35fbJSuclok2fQB2rzZ,"Moaning Theme - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,84650,44,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:57:23Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.797,0.71,6,-6.815,0,0.0581,0.343,0.906,0.0932,0.502,99.981,4
spotify:track:0XosgadxA79fBBV6meKDAs,"Sol (From Ponniyin Selvan Part-1)","Sol (From Ponniyin Selvan Part-1) [Original Motion Picture Soundtrack]","A.R. Rahman,Rakshita Suresh",2022-09-06,134204,0,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:57:47Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,sandalwood,tamil dance,tamil indie","Tips Industries Ltd.",0.697,0.271,0,-11.507,1,0.093,0.923,0,0.101,0.773,119.835,4
spotify:track:2dpMdklbSc5CmZ3ijhknZ5,"Wasted","Vikram (Original Motion Picture Soundtrack)","Anirudh Ravichander",2022-05-15,182608,55,false,314eywydjqstwuvekp323krxlavq,2022-12-28T10:04:03Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.651,0.827,10,-5.108,0,0.0319,0.00162,0.0902,0.0803,0.851,114.918,4
spotify:track:0uswgpVQNDT9DfEyzzCQcg,"Cucumba","Beast (Original Background Score)","Anirudh Ravichander",2022-06-22,44637,42,false,314eywydjqstwuvekp323krxlavq,2022-12-28T10:04:07Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.592,0.79,7,-7.517,1,0.233,0.041,0.0000202,0.202,0.933,185.909,3
spotify:track:6XmBh5HSdVzEAaqzEftL9t,"Adi Penne (Duet) - From Naam Series","Adi Penne (Duet) [From Naam Series]","Stephen Zechariah,T Suriavelan,Srinisha Jayaseelan",2021-03-08,301862,67,false,31gnozthacsmqlwo62gqtsflmhw4,2022-12-29T18:56:00Z,"tamil indie,tamil pop,tamil hip hop,kollywood","Stephen Zechariah Musical",0.591,0.648,7,-7.556,0,0.0392,0.449,0,0.382,0.423,107.978,1
spotify:track:6wbVXOiTMKD8ECjsifipss,"Adi Penne (Reprise) - From Naam Series","Adi Penne (Reprise) [From Naam Series]","Stephen Zechariah,T Suriavelan",2022-12-20,134848,43,false,31gnozthacsmqlwo62gqtsflmhw4,2022-12-29T18:56:15Z,"tamil indie,tamil pop,tamil hip hop,kollywood","Stephen Zechariah Musical",0.561,0.371,7,-12.102,0,0.026,0.816,0.000376,0.129,0.203,99.029,1
spotify:track:1mwyjw8qqdtM5mX9lCBg6Q,"Toofan","Kgf Chapter 2","Deepak Blue,Govind Prasad,Yogi Sekar,Mohan Krishna,Santhosh Venky,Sachin Basrur,Ravi Basrur,Puneeth Rudranag,Vaish",2022-04-14,214122,0,false,31vblpx3o6r5nfzl4pilffhmee7y,2022-12-31T16:23:03Z,"tollywood,telugu pop,tamil pop,kollywood,tamil dance,kannada pop,sandalwood","Lahari Music",0.701,0.783,0,-7.4,1,0.0653,0.323,0.00565,0.63,0.324,115.984,4
spotify:track:4XlAwjHZUbQrgUJcfrCuMQ,"Marriage At 2AM - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,87757,43,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:45:51Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.649,0.978,5,-3.066,0,0.0884,0.00208,0.833,0.165,0.399,115.058,4
spotify:track:2kOH2QZB7F7I1iVXqwKuBF,"Mayakkama Kalakkama (From Thiruchitrambalam)","Mayakkama Kalakkama (From Thiruchitrambalam)","Dhanush,Anirudh Ravichander",2022-08-26,142258,65,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:46:01Z,"tamil dance,tamil pop,kollywood,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.789,0.536,9,-5.432,0,0.0425,0.569,0.00000132,0.0878,0.891,123.983,4
spotify:track:0lNr0bkRupchqckGeSMSpZ,"Veera Soora","Veera Soora (From Naane Varuvean)","Yuvan Shankar Raja",2022-09-07,205145,50,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:46:32Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Saregama",0.552,0.742,2,-7.801,1,0.118,0.219,0.0000225,0.21,0.537,200.029,4
spotify:track:4WDya8Mau5wuqLnaNr2Ct0,"Kannukkulle (From Sita Ramam (Tamil))","Kannukkulle [From Sita Ramam (Tamil)]","Vishal Chandrashekhar,Haricharan,Sinduri Vishal",2022-07-18,232513,47,false,31acpfq2kwyrjjq37tdzdopcaqdy,2022-12-26T14:56:27Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,malayalam pop,tamil dance,kannada pop","Sony Music Entertainment India Pvt. Ltd.",0.493,0.404,6,-11.628,0,0.0394,0.75,0,0.366,0.82,179.992,3
spotify:track:7FsAdgPI7Q9hATDOoyErm6,"Mamakutty","Love Today (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Pradeep Ranganathan,Savitha Reddy,A.U. Navin Krubhakar",2022-11-07,145600,44,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:47:13Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.8,0.782,11,-9.918,0,0.452,0.132,0.265,0.592,0.751,149.94,4
spotify:track:4JO0JV8cZ4JnB777tmNKh9,"Pacha Elai (From Love Today)","Pacha Elai (From Love Today)","Yuvan Shankar Raja,Mathichiyam Bala",2022-10-17,210857,51,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:47:45Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.664,0.716,11,-10.904,0,0.33,0.469,0.000228,0.313,0.413,139.632,4
spotify:track:0stbF4C1ACmIvx0aW81ZXa,"Ra Ra Rakkamma (From Vikrant Rona)","Ra Ra Rakkamma (From Vikrant Rona)","Nakash Aziz,Sunidhi Chauhan",2022-05-23,218343,0,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:48:02Z,"bollywood,tollywood,desi,telugu pop,hindi pop,tamil dance","Lahari Music",0.839,0.972,7,-5.72,1,0.102,0.431,0.0002,0.0907,0.365,130.012,4
spotify:track:0MHiYjjcHNYM9KURa6NveF,"Manavaalan Thug - From Thallumaala","Manavaalan Thug (From Thallumaala)","Dabzee,SA",2022-08-10,200000,62,false,31xmikoidryoyeuugt4pu6ju6ygi,2023-01-02T04:48:18Z,"malayalam hip hop,malayalam pop,mollywood,tamil hip hop","Muzik247",0.809,0.583,1,-8.771,1,0.0605,0.356,0,0.0622,0.478,96.049,4
spotify:track:4ZU57HzgK8hWfeXcqBhWDd,"Kaaka Kadha - From Think Indie","Kaaka Kadha (From Think Indie)","vaisagh",2022-07-11,210000,52,true,314zd4tn3m32mv4yig4cnrwzc56i,2023-01-07T17:44:08Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Think Music",0.877,0.494,9,-10.372,0,0.143,0.376,0,0.088,0.64,100.069,4
spotify:track:6FQQiTpYnfc5803p84bQp1,"Vikram - Title Track","Vikram (Original Motion Picture Soundtrack)","Anirudh Ravichander",2022-05-15,218823,64,false,31ypacohr3jxyla5pmm5zy4234ty,2023-01-17T14:47:51Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,4
spotify:track:4wCy7erulqUfFQNVaZBD9b,"Once Upon a Time","Vikram (Original Motion Picture Soundtrack)","Anirudh Ravichander",2022-05-15,143709,62,false,31ypacohr3jxyla5pmm5zy4234ty,2023-01-17T14:47:52Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.646,0.879,1,-3.668,1,0.0823,0.00659,0.0607,0.117,0.429,123.849,4
spotify:track:4ziDpoutYFMbBWtFUb5kKO,"Amukku Dumukku Amaal Dhumal","Amukku Dumukku Amaal Dhumal","Dhannush",2021-05-23,66347,31,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T22:59:19Z,"tamil dance,tamil hip hop","Echo Records",0.494,0.596,2,-11.519,1,0.153,0.139,0.769,0.217,0.557,158.804,4
spotify:track:6dt4ixucbhBwYa95Wy9IwZ,"Big Bad Beast","Beast (Original Background Score)","Anirudh Ravichander",2022-06-22,92160,45,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T22:59:23Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.397,0.67,8,-8.082,1,0.0521,0.000483,0.886,0.353,0.389,168.046,4
spotify:track:1Nr46gjiP50uPsz30gYhAd,"Thenmozhi (From Thiruchitrambalam)","Thenmozhi (From Thiruchitrambalam)","Santhosh Narayanan,Anirudh Ravichander",2022-07-30,173225,64,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T22:59:36Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop","Sun Pictures",0.764,0.532,9,-5.979,0,0.0491,0.598,0,0.26,0.859,123.95,4
spotify:track:3DtnMeWOiJ1uNF5h6yUQjG,"Dippam Dappam (Telugu) [From Kanmani Rambo Khatija]","Dippam Dappam (Telugu) [From Kanmani Rambo Khatija]","Anirudh Ravichander,Rahul Sipligunj,Arun Kaundinya",2022-04-23,209032,43,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T22:59:47Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.866,0.714,11,-8.301,0,0.136,0.0799,0.000265,0.0372,0.55,123.984,4
spotify:track:6TK7jseRCrogw9IzQYkw2h,"Thee Thalapathy (From Varisu)","Thee Thalapathy (From Varisu)","Silambarasan TR,Thaman S",2022-12-04,258000,63,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:05Z,"tamil dance,tamil pop,kollywood,tamil hip hop,tollywood,telugu pop,kannada pop","T-Series",0.674,0.907,10,-5.078,0,0.122,0.567,0,0.259,0.828,130.011,4
spotify:track:564TO0pifHnkdekrTmMI89,"Deva Deva (From Brahmastra (Tamil))","Deva Deva [From Brahmastra (Tamil)]","Pritam,Sid Sriram,Arijit Singh,Jonita Gandhi",2022-08-10,276964,36,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:09Z,"bollywood,hindi pop,desi,tollywood,telugu pop,tamil pop,kollywood,bangla pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.56,0.728,0,-7.151,1,0.0445,0.653,0.00662,0.104,0.393,112.045,4
spotify:track:3OC5qK4UCYLfZwXt7tuiru,"Tum Tum (From Enemy - Hindi)","Tum Tum (From Enemy - Hindi)","Thaman S,Aishwarya Kumar,Darshana Menon,Reena Gilbert,Vidhya Gopal,Yashika Sikka",2022-01-03,194463,0,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:14Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,indian indie,hindi indie,gujarati pop,gujarati garba","Divo",0.763,0.765,10,-5.507,0,0.183,0.833,0.0000399,0.0907,0.937,147.022,3
spotify:track:5aEykLdq5auOR3pkLzprTd,"Clubbula Mabbula","Hiphop Tamizhan","Hiphop Tamizha",2012-08-14,214000,45,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:20Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Hiphop Tamizha",0.903,0.895,4,-5.38,0,0.233,0.19,0.00000112,0.0579,0.917,95.456,4
spotify:track:1RG8pXHeWve4VpWlKrGnAN,"Vikram x Mankatha BGM Mix","Vikram x Mankatha BGM Mix","Mr MSK",2022-06-14,104826,24,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:26Z,"","4028965 Records DK2",0.704,0.465,5,-9.1,0,0.0736,0.0703,0.161,0.0909,0.16,84.988,4
spotify:track:6L23x3xhuF5yQaG1Ei9oDp,"Bae","College Don (Original Motion Picture Soundtrack)","Anirudh Ravichander,Adithya RK",2022-05-11,242628,41,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:33Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.71,0.646,6,-9.607,1,0.143,0.111,0.0000865,0.114,0.287,97.073,4
spotify:track:7MFkiQGd2HdY9nmjHA0nvh,"Beast Mode (From Beast)","Beast Mode (From Beast)","Anirudh Ravichander,Sreerama Chandra",2022-04-20,220350,45,false,31tvl2yqgmghwoafvnfgdk45u3da,2023-01-18T23:00:36Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.537,0.866,2,-4.461,1,0.0969,0.00364,0.00112,0.319,0.358,170.991,4
spotify:track:4ziDpoutYFMbBWtFUb5kKO,"Amukku Dumukku Amaal Dhumal","Amukku Dumukku Amaal Dhumal","Dhannush",2021-05-23,66347,31,false,31ekjt5fhanh7eafecuw3uzx3ifa,2023-01-24T17:40:20Z,"tamil dance,tamil hip hop","Echo Records",0.494,0.596,2,-11.519,1,0.153,0.139,0.769,0.217,0.557,158.804,4
spotify:track:5WWplXimzIjlJiN2N7T9Q3,"Pathala Pathala (From Vikram)","Pathala Pathala (From Vikram)","Anirudh Ravichander,Kamal Haasan",2022-05-11,211384,60,false,31ekjt5fhanh7eafecuw3uzx3ifa,2023-01-24T17:43:40Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.826,0.779,0,-5.609,1,0.375,0.35,0,0.0657,0.936,130.091,4
spotify:track:5iUbq311UD3MZYmfi2a1Ob,"Pablo Sandhanam - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,45055,56,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:09:47Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.843,0.579,1,-7.505,1,0.352,0.278,0.0174,0.384,0.395,141.73,4
spotify:track:1uJ2czshFLqimctgvsxfv2,"Ponni Nadhi (From Ponniyin Selvan Part -1) - Tamil","Ponni Nadhi (From Ponniyin Selvan Part -1) [Original Motion Picture Soundtrack]","A.R. Rahman,A. R. Reihana,Bamba Bakya",2022-07-31,290526,0,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:09:54Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil indie,tamil dance","Tips Industries Ltd.",0.687,0.637,10,-9.55,0,0.13,0.12,0,0.291,0.56,152,4
spotify:track:3yqkV2Vd0u4l9lUnlaFNZT,"Porkanda Singam","Vikram (Original Motion Picture Soundtrack)","Anirudh Ravichander,Ravi G",2022-05-15,198000,58,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:10:01Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.527,0.591,5,-7.632,0,0.0282,0.626,0.00798,0.385,0.543,119.932,3
spotify:track:4nX9XlGazE4EkOJQyrT64j,"Rendu Raaja","Rendu Raaja (From Naane Varuvean)","Yuvan Shankar Raja,Dhanush",2022-09-24,202718,44,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:10:09Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Saregama",0.607,0.695,0,-9.537,1,0.0567,0.163,0.00000426,0.109,0.594,150.061,4
spotify:track:1Hdz67JES35Z4h3Yd4PXvV,"Bimbilikki Pilapi (From Prince )(Tamil)","Bimbilikki Pilapi (From Prince )(Tamil)","Thaman S,Anirudh Ravichander,Ramya Behara,Sahithi Chaganti,Vivek",2022-09-01,247000,57,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:10:16Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop","Aditya Music",0.645,0.947,11,-7.239,0,0.238,0.426,0.00000226,0.463,0.823,156.828,4
spotify:track:3eFoAIpRrhGCEISQxnoNFI,"Madura Veeran","Viruman (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Aditi Shankar",2022-08-03,229500,46,false,169o0tksx8p4tn30xx5c4dd7q,2023-01-26T14:10:19Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.677,0.551,7,-9.477,1,0.0636,0.393,0,0.13,0.697,157.485,3
spotify:track:0wgOTeDbMblOxncPcXLCvf,"Ghost Unmasked - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,74410,48,false,31bucaj25y3kt7rm7mgnguinby6y,2023-01-31T10:40:31Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.661,0.654,1,-6.084,1,0.0784,0.363,0.000115,0.165,0.0372,85.166,4
spotify:track:0avZTcyglSN3DMenBBimIr,"Sulthana","Kgf Chapter 2","Deepak Blue,Govind Prasad,Yogi Sekar,Mohan Krishna,Santhosh Venky,Sachin Basrur,Ravi Basrur,Puneeth Rudranag,Manish Dinakar,Vaish",2022-04-14,225069,0,false,pah1frm97gnmiduib38bxgcc7,2023-02-18T15:18:02Z,"tollywood,telugu pop,tamil pop,kollywood,tamil dance,kannada pop,sandalwood","Lahari Music",0.617,0.945,10,-6.793,0,0.0633,0.064,0.000424,0.145,0.475,124.962,4
spotify:track:0WTNNRu2BvmMA0nqXns1M6,"96 (Theme) - From 96","96 (Theme) [From 96]","Govind Vasantha,Chinmayi",2018-07-19,75008,48,false,31h3xkwh6neodyb4ekwmtn47suca,2023-03-09T11:02:45Z,"tamil pop,mollywood,kollywood,malayalam hip hop,malayalam pop,tollywood,telugu pop,marathi pop,bollywood,hindi pop","Think Music",0.358,0.246,4,-12.309,0,0.0402,0.873,0.00336,0.101,0.0393,96.893,4
spotify:track:6XYQvYJzHjK5150Vl7NKfJ,"","","",0000,0,0,false,31y4sogf5agxibvapz5qpkzuf37i,2023-03-12T07:00:04Z,"","",0.625,0.34,6,-10.754,1,0.0371,0.655,0.00000128,0.137,0.396,139.982,4
spotify:track:7lnRiEP7BHXuILXNY9MH8f,"Otha Sollaala","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash,Velmurugan",2010-11-08,238986,70,false,31yfwsipkuidleev2riowrghiu6q,2023-03-15T19:15:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.708,0.925,4,-5.676,0,0.185,0.683,0.000427,0.0748,0.958,79.932,4
spotify:track:6LtQGnMSsQ859t930Anbyk,"Senthoora","Bogan (Original Motion Picture Soundtrack)","D. Imman,Luksimi Sivaneswaralingam",2016-12-03,264314,57,false,31yfwsipkuidleev2riowrghiu6q,2023-03-15T19:15:39Z,"tamil pop,tamil dance,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.427,0.646,4,-1.708,0,0.03,0.163,0,0.301,0.543,159.998,3
spotify:track:48Mp6lzNMR5ZvRlS1sm5Kh,"Nannare (From Guru)","Mazhaikaalam (Joy)","A.R. Rahman,Shreya Ghoshal,Uday Mazumdar",2016-10-07,328720,32,false,31yfwsipkuidleev2riowrghiu6q,2023-03-15T19:15:40Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.89,0.473,0,-8.941,1,0.0844,0.356,0.000903,0.0801,0.283,117.013,4
spotify:track:5XxzNB2CnNrySvyVLwyobq,"Morni Banke","Badhaai Ho","Guru Randhawa,Neha Kakkar",2018-10-18,198025,52,false,31yfwsipkuidleev2riowrghiu6q,2023-03-15T19:15:42Z,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop,gujarati garba","T-Series",0.816,0.922,11,-2.963,0,0.149,0.178,0,0.373,0.887,95.006,4
spotify:track:4uLG79ROWYEXx1kJvDVbWI,"Tere Rang","Atrangi Re","Haricharan,Shreya Ghoshal,A.R. Rahman,Irshad Kamil",2021-12-06,274297,47,false,31yfwsipkuidleev2riowrghiu6q,2023-03-15T19:15:43Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop,bollywood,hindi pop,desi,marathi pop,bangla pop,sufi","T-Series",0.779,0.748,10,-6.811,0,0.205,0.0614,0.0000102,0.124,0.852,163.939,4
spotify:track:0gZibDOwioMCck3d5nExjl,"Ranjithame (From Vaarasudu) [Telugu]","Ranjithame (From Vaarasudu) [Telugu]","Anurag Kulkarni,M.M.Manasi",2022-11-30,286627,49,false,31y4sogf5agxibvapz5qpkzuf37i,2023-03-27T15:28:36Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood","T-Series",0.535,0.98,9,-6.64,1,0.133,0.601,0.00103,0.0697,0.642,124.963,4
spotify:track:161BGczu2fn59QR7EYdjWB,"Kokkorakko","Gilli (Original Motion Picture Soundtrack)","Udit Narayan,Sujatha,Yugabharathi",2004-03-10,274217,61,false,31y4sogf5agxibvapz5qpkzuf37i,2023-03-27T15:28:50Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop,kollywood,tamil dance","Five Star Audio",0.708,0.779,0,-5.654,1,0.268,0.249,0,0.421,0.84,92.877,3
spotify:track:07CD0VJv0jGRNM0YAi1fRi,"Scene Ah Scene Ah","Scene Ah Scene Ah (From Maaveeran)","Bharath Sankar,Anirudh Ravichander",2023-02-17,304670,45,false,31y4sogf5agxibvapz5qpkzuf37i,2023-03-29T03:48:34Z,"kollywood,tamil pop,tamil dance,tollywood,tamil hip hop,telugu pop","Saregama",0.704,0.712,9,-7.789,1,0.632,0.421,0.0539,0.0629,0.712,127.534,3
spotify:track:525NKU3UFgZQtCXWBWE0al,"Sandhanam Theme - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,106495,55,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:24Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.619,0.84,0,-5.427,1,0.0515,0.082,0.275,0.28,0.0805,105.987,4
spotify:track:27nzJVsvXqXyeMIcVxvB54,"Chola Chola","Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack)","Sathyaprakash,VM Mahalingam,Nakul Abhyankar",2022-09-07,219638,0,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:25Z,"tamil pop,kollywood,tamil indie,tamil dance,kannada pop,sandalwood,tollywood,tamil hip hop","Tips Industries Ltd.",0.623,0.655,5,-9.998,0,0.203,0.304,0,0.18,0.749,99.739,4
spotify:track:4gC6xOiJLHTpIARRdmYMaQ,"Ra Ra Reddy I Am Ready","Macherla Niyojakavargam","Lipsika Bhashyam,Aditya Iyengar",2022-07-09,260000,60,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:25Z,"tollywood,telugu pop","Aditya Music",0.738,0.903,1,-7.528,1,0.253,0.383,0.0109,0.146,0.699,78.971,4
spotify:track:2zVOFcdPAurQMbP1D6czwo,"Amar Theme - Background Score","Vikram (Original Background Score)","Anirudh Ravichander",2022-07-07,148023,50,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:26Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.679,0.724,2,-5.217,1,0.0423,0.121,0.79,0.164,0.0764,137.942,4
spotify:track:5Qbu0YMMuM7CfiAmPhhFlb,"Edhuvum Kedaikalana? - From Think Indie","Edhuvum Kedaikalana? (From Think Indie)","vaisagh",2022-10-10,169000,45,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:28Z,"tamil indie,tamil hip hop,tamil dance,tamil pop,kollywood","Think Music",0.731,0.716,2,-8.814,1,0.336,0.37,0.0111,0.0581,0.502,134.809,4
spotify:track:31kAiaXUVp1ZLtuFmkhkYr,"Patak Patak - 1 Min Music","Patak Patak (1 Min Music)","G. V. Prakash,Manasvini Gopal",2022-09-12,66500,44,false,31y4sogf5agxibvapz5qpkzuf37i,2023-04-27T09:09:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.945,0.57,11,-9.79,0,0.204,0.129,0.0000635,0.252,0.853,120.043,4
